gbifID,eventDate,year,stateProvince,species,occurrenceID,geometry,region_code,X,Y,geoc_maj,origine,an_origine,perturb,an_perturb,type_couv,cl_haut,cl_age,cl_pent,dep_sur,cl_drai,ty_couv_et,densite,cl_age_et,tree_cover,tree_diversity_index,tree_shannon_index
4901222549,2024-06-21T09:46,2024,Québec,Crepidotus crocophyllus,https://www.inaturalist.org/observations/224767947,POINT (-76.4339 45.872811),31F,-76.4331135855789,45.8729794103035,"-614828,28+242752,92",,,CHP,,M,1,90,D,2BE,20.0,MM,65.0,90,"{'PB': 0.4, 'SE': 0.1, 'PE': 0.3, 'ER': 0.1, 'FT': 0.1}",5,1.4184836619456564
3325823188,2021-07-02T13:12,2021,Québec,Crepidotus crocophyllus,https://www.inaturalist.org/observations/85859064,POINT (-76.536202 45.985859),31F,-76.5361452942689,45.9847598522128,"-621477,41+256001,34",,,,,M,2,VIN,D,1AM,30.0,MF,85.0,VIN,"{'BJ': 0.3, 'ES': 0.2, 'EO': 0.1, 'SB': 0.2, 'EB': 0.1, 'RX': 0.1}",6,1.6957425341696346
4923878863,2024-08-06T10:28,2024,Québec,Crepidotus crocophyllus,https://www.inaturalist.org/observations/234650130,POINT (-74.021359 45.477741),31G,-74.0212983019397,45.4762689161628,"-431790,11+181004,27",,,,,F,1,VIN,A,6S,40.0,F,85.0,VIN,"{'EO': 0.5, 'CR': 0.2, 'PE': 0.2, 'FT': 0.1}",4,1.2206072645530173
1024559787,2013-06-08,2013,Québec,Crepidotus crocophyllus,CMMF005260,POINT (-74.114693 45.084622),31G,-74.1148417897157,45.0836969822898,"-442492,29+138230,60",,,,,F,2,50,A,1A,30.0,F,85.0,50,"{'FT': 0.3, 'EO': 0.2, 'ES': 0.2, 'TA': 0.2, 'HG': 0.1}",5,1.5571130980576458
1024558999,2012-09-24,2012,Québec,Crepidotus crocophyllus,CMMF004562,POINT (-74.117176 45.086206),31G,-74.1154295636293,45.0855808278605,"-442519,82+138397,69",,,,,F,1,VIR,B,1A,30.0,F,95.0,VIN,"{'ES': 0.5, 'HG': 0.2, 'TA': 0.2, 'FT': 0.1}",4,1.2206072645530173
1024558860,2012-07-23,2012,Québec,Crepidotus crocophyllus,CMMF004299,POINT (-74.113244 45.085926),31G,-74.1115209849272,45.0869688391928,"-442200,98+138526,99",,,,,F,2,JIR,B,1A,30.0,F,75.0,JIN,"{'FT': 0.4, 'TA': 0.3, 'ES': 0.2, 'HG': 0.1}",4,1.2798542258336674
1024558677,2011-08-14,2011,Québec,Crepidotus crocophyllus,CMMF004116,POINT (-74.113057 45.085337),31G,-74.1115209849272,45.0869688391928,"-442200,98+138526,99",,,,,F,2,JIR,B,1A,30.0,F,75.0,JIN,"{'FT': 0.4, 'TA': 0.3, 'ES': 0.2, 'HG': 0.1}",4,1.2798542258336674
1024558636,2011-07-13,2011,Québec,Crepidotus crocophyllus,CMMF004108,POINT (-74.114263 45.086382),31G,-74.1154295636293,45.0855808278605,"-442519,82+138397,69",,,,,F,1,VIR,B,1A,30.0,F,95.0,VIN,"{'ES': 0.5, 'HG': 0.2, 'TA': 0.2, 'FT': 0.1}",4,1.2206072645530173
617555021,1989-08-09,1989,Québec,Crepidotus crocophyllus,CMMF000622,POINT (-73.662984 45.509625),31H,-73.6639422063629,45.4818540694517,"-403819,23+179708,39",,,EL,,F,2,JIR,A,5A,40.0,F,45.0,JIN,"{'EO': 0.3, 'FR': 0.3, 'OR': 0.3, 'FT': 0.1}",4,1.313834033192747
617554927,1988-07-18,1988,Québec,Crepidotus crocophyllus,CMMF000058,POINT (-73.662984 45.509625),31H,-73.6639422063629,45.4818540694517,"-403819,23+179708,39",,,EL,,F,2,JIR,A,5A,40.0,F,45.0,JIN,"{'EO': 0.3, 'FR': 0.3, 'OR': 0.3, 'FT': 0.1}",4,1.313834033192747
617552785,1999-07-03,1999,Québec,Crepidotus crocophyllus,CMMF003312,POINT (-73.705867 45.609608),31H,-73.7040779653958,45.6150128958572,"-405966,25+194717,23",,,,,F,4,30,A,5A,40.0,F,35.0,30,"{'FR': 0.3, 'FH': 0.2, 'FN': 0.2, 'FT': 0.2, 'PE': 0.1}",5,1.5571130980576458
617550671,1995-07-22,1995,Québec,Crepidotus crocophyllus,CMMF002376,POINT (-72.208677 45.340394),31H,-72.2073743928625,45.341261628967,"-290853,50+157027,10",,,,,F,2,VIN,C,1AY,30.0,F,85.0,VIN,"{'BJ': 0.3, 'ES': 0.2, 'HG': 0.2, 'FI': 0.1, 'FR': 0.1, 'RX': 0.1}",6,1.6957425341696346
617550619,1995-06-12,1995,Québec,Crepidotus crocophyllus,CMMF002357,POINT (-73.477185 45.544154),31H,-73.4781398017723,45.5453502837324,"-388807,61+185682,18",,,,,F,3,30,A,1A,40.0,F,75.0,30,"{'EO': 0.3, 'EA': 0.2, 'FR': 0.2, 'FT': 0.1, 'PE': 0.1, 'PL': 0.1}",6,1.6957425341696346
3398732908,2021-10-05T14:56:17,2021,Québec,Crepidotus crocophyllus,https://www.inaturalist.org/observations/97283369,POINT (-73.587407 45.507115),31H,-73.5869565522478,45.5082715879457,"-397747,77+182387,86",,,,,F,2,VIN,F,R8A,20.0,F,95.0,VIN,"{'CR': 0.8, 'ES': 0.1, 'FT': 0.1}",3,0.639031859650177
