gbifID,eventDate,year,stateProvince,species,occurrenceID,geometry,region_code,X,Y,geoc_maj,origine,an_origine,perturb,an_perturb,type_couv,cl_haut,cl_age,cl_pent,dep_sur,cl_drai,ty_couv_et,densite,cl_age_et,tree_cover,tree_diversity_index,tree_shannon_index
4413888706,2023-09-14T10:48:14,2023,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/183308572,POINT (-74.251947 45.898225),31G,-74.2505422223747,45.8970903615694,"-445893,72+229243,55",,,,,M,2,JIR,D,1AY,20.0,MF,65.0,JIN,"{'ES': 0.3, 'BP': 0.2, 'EO': 0.1, 'PE': 0.1, 'EU': 0.2, 'RX': 0.1}",6,1.6957425341696346
3391368088,2021-10-10T11:58:01,2021,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/98011930,POINT (-74.476547 45.751788),31G,-74.4765039891774,45.751488171762,"-464643,14+214478,56",,,,,F,3,JIN,D,1AY,30.0,F,75.0,JIN,"{'ES': 0.3, 'CR': 0.2, 'BJ': 0.1, 'EO': 0.1, 'FT': 0.1, 'RX': 0.1, 'SB': 0.1}",7,1.8343719702816235
4973807116,2024-09-17T12:09:39,2024,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/248454948,POINT (-72.353802 45.199185),31H,-72.353803697037,45.19905554079,"-303126,42+141922,14",,,,,M,2,JIN,D,1AY,20.0,MR,85.0,JIN,"{'PU': 0.3, 'SB': 0.2, 'RX': 0.1, 'EO': 0.3, 'BP': 0.1}",5,1.5047882836811908
4606902523,2020-09-12T13:13:44,2020,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/59339144,POINT (-72.574403 45.753681),31H,-72.5676168990369,45.7489711274115,"-316510,64+203846,72",,,,,F,3,30,A,5S,40.0,F,55.0,30,"{'BG': 0.6, 'EO': 0.2, 'FN': 0.1, 'PE': 0.1}",4,1.0888999753452235
4414266330,2023-09-09T12:57,2023,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/183421373,POINT (-72.664291 45.441593),31H,-72.6646285782458,45.4404461275164,"-326042,89+170020,39",,,,,M,3,30,B,1AY,30.0,MF,85.0,30,"{'EO': 0.3, 'BG': 0.2, 'FT': 0.1, 'PE': 0.1, 'EU': 0.1, 'RX': 0.1, 'SB': 0.1}",7,1.8343719702816235
1914211657,2018-09-22T09:13,2018,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/16802735,POINT (-72.482884 45.126046),31H,-72.4827013656048,45.1267071724417,"-313763,80+134336,94",,,,,F,1,VIN,D,1AY,30.0,F,85.0,VIN,"{'BJ': 0.3, 'ES': 0.3, 'EO': 0.2, 'FT': 0.1, 'EU': 0.1}",5,1.5047882836811908
1412708782,1981-07-03,1981,Québec,Pleurocybella porrigens,CMMF017242,POINT (-73.512302 45.669758),31H,-73.5125433478811,45.6681271672469,"-390542,67+199544,06",,,,,F,3,JIR,A,5A,40.0,F,75.0,JIN,"{'FR': 0.2, 'FT': 0.2, 'OR': 0.2, 'PL': 0.2, 'FN': 0.1, 'PE': 0.1}",6,1.7480673485460894
617555369,1989-09-16,1989,Québec,Pleurocybella porrigens,CMMF000775,POINT (-73.774867 46.269761),31I,-73.7781874184536,46.2688511497145,"-406281,13+267664,05",,,,,M,3,JIR,C,1A,30.0,MR,85.0,JIN,"{'TO': 0.3, 'EB': 0.2, 'SB': 0.2, 'BJ': 0.1, 'ER': 0.1, 'FI': 0.1}",6,1.6957425341696346
617553236,2000-09-17,2000,Québec,Pleurocybella porrigens,CMMF003511,POINT (-73.748752 46.052398),31I,-73.749118200884,46.0499377075994,"-405841,67+243195,20",,,,,F,2,70,A,2BE,30.0,F,75.0,70,"{'EO': 0.5, 'BP': 0.3, 'FT': 0.1, 'SE': 0.1}",4,1.1682824501765625
4952270162,2024-10-06T16:09:13,2024,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/246029507,POINT (-73.946431 46.085497),31I,-73.9482161415242,46.0853355558518,"-420906,69+248267,77",,,EC,2014.0,M,2,JIR,C,1A,30.0,MF,65.0,JIN,"{'EO': 0.3, 'BJ': 0.2, 'BP': 0.1, 'ES': 0.1, 'TO': 0.2, 'SB': 0.1}",6,1.6957425341696346
4952223080,2024-09-26T11:15:32,2024,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/244160480,POINT (-73.945103 46.086524),31I,-73.946610454149,46.0879733633788,"-420762,04+248550,35",,,,,M,3,30,C,1A,40.0,MF,85.0,30,"{'EO': 0.5, 'FX': 0.1, 'SB': 0.2, 'TO': 0.2}",4,1.2206072645530175
3873030037,2020-10-08T11:15:02,2020,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/125114299,POINT (-73.380306 46.695692),31I,-73.379649064911,46.6951097707681,"-372552,85+312491,87",,,,,M,2,VIN,D,R1A,20.0,MR,75.0,VIN,"{'EU': 0.4, 'SB': 0.2, 'PB': 0.1, 'BJ': 0.1, 'BP': 0.1, 'ER': 0.1}",6,1.6094379124341
1135069185,1981-09-12,1981,Québec,Pleurocybella porrigens,CMMF007688,POINT (-73.614167 46.191667),31I,-73.6148471771749,46.1926492944232,"-394344,96+258262,85",,,,,M,2,JIR,D,5S,20.0,MM,65.0,JIN,"{'EB': 0.2, 'SB': 0.2, 'RX': 0.1, 'BJ': 0.2, 'EO': 0.2, 'FI': 0.1}",6,1.7480673485460896
4405464111,2023-08-24T12:32:55,2023,Québec,Pleurocybella porrigens,https://www.inaturalist.org/observations/180462873,POINT (-74.360935 46.5134),31J,-74.361061911993,46.5131992781795,"-448845,06+298163,03",CT,1980.0,,,M,3,30,D,1A,30.0,MR,95.0,30,"{'SB': 0.4, 'ML': 0.2, 'EU': 0.1, 'BP': 0.2, 'FX': 0.1}",5,1.4708084763221112
1135069283,2010-09-04,2010,Québec,Pleurocybella porrigens,CMMF007766,POINT (-74.267717 46.341233),31J,-74.2665299610653,46.3417873438616,"-443159,94+278587,98",,,,,F,2,VIN,B,1A,30.0,F,75.0,VIN,"{'BJ': 0.4, 'BP': 0.2, 'EO': 0.1, 'PE': 0.1, 'SB': 0.2}",5,1.4708084763221112
